Continent,Country,State,Location,Longitude,Latitude,GI,EI
World,No_country,No_state,429577,9.58,60.75,4,0
World,No_country,No_state,429578,9.75,60.75,5,0
World,No_country,No_state,429579,9.92,60.75,4,0
World,No_country,No_state,429580,-0.92,60.75,0,0
World,No_country,No_state,429581,-1.08,60.75,0,0
World,No_country,No_state,429582,10.08,60.75,5,0
World,No_country,No_state,429583,10.25,60.75,7,0
World,No_country,No_state,429584,10.42,60.75,5,0
World,No_country,No_state,429585,10.58,60.75,6,0
World,No_country,No_state,429586,10.75,60.75,8,0
World,No_country,No_state,429587,10.92,60.75,9,0
World,No_country,No_state,429588,11.08,60.75,9,0
World,No_country,No_state,429589,11.25,60.75,9,0
World,No_country,No_state,429590,11.42,60.75,7,0
World,No_country,No_state,429591,11.58,60.75,6,0
World,No_country,No_state,429592,11.75,60.75,7,0
World,No_country,No_state,429593,11.92,60.75,7,0
World,No_country,No_state,429594,12.08,60.75,6,0
World,No_country,No_state,429595,12.25,60.75,7,0
World,No_country,No_state,429596,12.42,60.75,6,0
World,No_country,No_state,429597,12.58,60.75,5,0
World,No_country,No_state,429598,12.75,60.75,6,0
World,No_country,No_state,429599,12.92,60.75,5,0
World,No_country,No_state,429600,13.08,60.75,5,0
World,No_country,No_state,429601,13.25,60.75,5,0
World,No_country,No_state,429602,13.42,60.75,6,0
World,No_country,No_state,429603,13.58,60.75,6,0
World,No_country,No_state,429604,13.75,60.75,6,0
World,No_country,No_state,429605,13.92,60.75,7,0
World,No_country,No_state,429606,14.08,60.75,7,0
World,No_country,No_state,429607,14.25,60.75,7,0
World,No_country,No_state,429608,14.42,60.75,7,0
World,No_country,No_state,429609,14.58,60.75,8,0
World,No_country,No_state,429610,14.75,60.75,9,0
World,No_country,No_state,429611,14.92,60.75,9,0
World,No_country,No_state,429612,15.08,60.75,9,0
World,No_country,No_state,429613,15.25,60.75,9,0
World,No_country,No_state,429614,15.42,60.75,9,0
World,No_country,No_state,429615,15.58,60.75,10,0
World,No_country,No_state,429616,15.75,60.75,10,0
World,No_country,No_state,429617,15.92,60.75,10,0
World,No_country,No_state,429618,16.08,60.75,9,0
World,No_country,No_state,429619,16.25,60.75,9,0
World,No_country,No_state,429620,16.42,60.75,9,0
World,No_country,No_state,429621,16.58,60.75,10,0
World,No_country,No_state,429622,16.75,60.75,10,0
World,No_country,No_state,429623,16.92,60.75,10,0
World,No_country,No_state,429624,17.08,60.75,10,0
World,No_country,No_state,429625,17.25,60.75,10,0
World,No_country,No_state,429626,21.42,60.75,10,0
World,No_country,No_state,429627,21.58,60.75,10,0
World,No_country,No_state,429628,21.75,60.75,10,0
World,No_country,No_state,429629,21.92,60.75,10,0
World,No_country,No_state,429630,22.08,60.75,10,0
World,No_country,No_state,429631,22.25,60.75,10,0
World,No_country,No_state,429632,22.42,60.75,10,0
World,No_country,No_state,429633,22.58,60.75,10,0
World,No_country,No_state,429634,22.75,60.75,10,0
World,No_country,No_state,429635,22.92,60.75,10,0
World,No_country,No_state,429636,23.08,60.75,10,0
World,No_country,No_state,429637,23.25,60.75,10,0
World,No_country,No_state,429638,23.42,60.75,10,0
World,No_country,No_state,429639,23.58,60.75,10,0
World,No_country,No_state,429640,23.75,60.75,10,0
World,No_country,No_state,429641,23.92,60.75,10,0
World,No_country,No_state,429642,24.08,60.75,10,0
World,No_country,No_state,429643,24.25,60.75,10,0
World,No_country,No_state,429644,24.42,60.75,10,0
World,No_country,No_state,429645,24.58,60.75,10,0
World,No_country,No_state,429646,24.75,60.75,10,0
World,No_country,No_state,429647,24.92,60.75,10,0
World,No_country,No_state,429648,25.08,60.75,10,0
World,No_country,No_state,429649,25.25,60.75,10,0
World,No_country,No_state,429650,25.42,60.75,10,0
World,No_country,No_state,429651,25.58,60.75,10,0
World,No_country,No_state,429652,25.75,60.75,10,0
World,No_country,No_state,429653,25.92,60.75,11,0
World,No_country,No_state,429654,26.08,60.75,11,0
World,No_country,No_state,429655,26.25,60.75,11,0
World,No_country,No_state,429656,26.42,60.75,11,0
World,No_country,No_state,429657,26.58,60.75,11,0
World,No_country,No_state,429658,26.75,60.75,11,0
World,No_country,No_state,429659,26.92,60.75,11,0
World,No_country,No_state,429660,27.08,60.75,11,0
World,No_country,No_state,429661,27.25,60.75,11,0
World,No_country,No_state,429662,27.42,60.75,11,0
World,No_country,No_state,429663,27.58,60.75,11,0
World,No_country,No_state,429664,27.75,60.75,11,0
World,No_country,No_state,429665,27.92,60.75,11,0
World,No_country,No_state,429666,28.08,60.75,11,0
World,No_country,No_state,429667,28.25,60.75,12,0
World,No_country,No_state,429668,28.42,60.75,12,0
World,No_country,No_state,429669,28.58,60.75,12,0
World,No_country,No_state,429670,28.75,60.75,12,0
World,No_country,No_state,429671,28.92,60.75,12,0
World,No_country,No_state,429672,29.08,60.75,12,0
World,No_country,No_state,429673,29.25,60.75,12,0
World,No_country,No_state,429674,29.42,60.75,12,0
World,No_country,No_state,429675,29.58,60.75,12,0
World,No_country,No_state,429676,29.75,60.75,12,0
World,No_country,No_state,429677,29.92,60.75,11,0
World,No_country,No_state,429678,30.08,60.75,12,0
World,No_country,No_state,429679,30.25,60.75,11,0
World,No_country,No_state,429680,30.42,60.75,11,0
World,No_country,No_state,429681,30.58,60.75,11,0
World,No_country,No_state,429682,30.75,60.75,11,0
World,No_country,No_state,429683,30.92,60.75,11,0
World,No_country,No_state,429684,31.08,60.75,11,0
World,No_country,No_state,429685,31.25,60.75,11,0
World,No_country,No_state,429686,31.42,60.75,11,0
World,No_country,No_state,429687,31.58,60.75,11,0
World,No_country,No_state,429688,31.75,60.75,11,0
World,No_country,No_state,429689,31.92,60.75,11,0
World,No_country,No_state,429690,32.08,60.75,11,0
World,No_country,No_state,429691,32.25,60.75,11,0
World,No_country,No_state,429692,32.42,60.75,11,0
World,No_country,No_state,429693,32.58,60.75,10,0
World,No_country,No_state,429694,32.75,60.75,11,0
World,No_country,No_state,429695,32.92,60.75,10,0
World,No_country,No_state,429696,33.08,60.75,10,0
World,No_country,No_state,429697,33.25,60.75,10,0
World,No_country,No_state,429698,33.42,60.75,10,0
World,No_country,No_state,429699,33.58,60.75,10,0
World,No_country,No_state,429700,33.75,60.75,10,0
World,No_country,No_state,429701,33.92,60.75,10,0
World,No_country,No_state,430986,4.92,60.92,1,0
World,No_country,No_state,430987,5.08,60.92,0,0
World,No_country,No_state,430988,5.25,60.92,0,0
World,No_country,No_state,430989,5.42,60.92,0,0
World,No_country,No_state,430990,5.58,60.92,0,0
World,No_country,No_state,430991,5.75,60.92,0,0
World,No_country,No_state,430992,5.92,60.92,0,0
World,No_country,No_state,430993,6.08,60.92,0,0
World,No_country,No_state,430994,6.25,60.92,0,0
World,No_country,No_state,430995,6.42,60.92,0,0
World,No_country,No_state,430996,6.58,60.92,0,0
World,No_country,No_state,430997,6.75,60.92,0,0
World,No_country,No_state,430998,6.92,60.92,0,0
World,No_country,No_state,430999,7.08,60.92,0,0
World,No_country,No_state,431000,7.25,60.92,0,0
World,No_country,No_state,431001,7.42,60.92,0,0
World,No_country,No_state,431002,7.58,60.92,0,0
World,No_country,No_state,431003,7.75,60.92,0,0
World,No_country,No_state,431004,7.92,60.92,0,0
World,No_country,No_state,431005,8.08,60.92,0,0
World,No_country,No_state,431006,8.25,60.92,0,0
World,No_country,No_state,431007,8.42,60.92,0,0
World,No_country,No_state,431008,8.58,60.92,0,0
World,No_country,No_state,431009,8.75,60.92,0,0
World,No_country,No_state,431010,8.92,60.92,1,0
World,No_country,No_state,431011,9.08,60.92,2,0
World,No_country,No_state,431012,9.25,60.92,3,0
World,No_country,No_state,431013,9.42,60.92,3,0
World,No_country,No_state,431014,9.58,60.92,3,0
World,No_country,No_state,431015,9.75,60.92,3,0
World,No_country,No_state,431016,9.92,60.92,4,0
World,No_country,No_state,431017,10.08,60.92,5,0
World,No_country,No_state,431018,10.25,60.92,4,0
World,No_country,No_state,431019,10.42,60.92,5,0
World,No_country,No_state,431020,10.58,60.92,7,0
World,No_country,No_state,431021,10.75,60.92,7,0
World,No_country,No_state,431022,10.92,60.92,7,0
World,No_country,No_state,431023,11.08,60.92,5,0
World,No_country,No_state,431024,11.25,60.92,5,0
World,No_country,No_state,431025,11.42,60.92,6,0
World,No_country,No_state,431026,11.58,60.92,7,0
World,No_country,No_state,431027,11.75,60.92,6,0
World,No_country,No_state,431028,11.92,60.92,5,0
World,No_country,No_state,431029,12.08,60.92,5,0
World,No_country,No_state,431030,12.25,60.92,5,0
World,No_country,No_state,431031,12.42,60.92,6,0
World,No_country,No_state,431032,12.58,60.92,5,0
World,No_country,No_state,431033,12.75,60.92,5,0
World,No_country,No_state,431034,12.92,60.92,5,0
World,No_country,No_state,431035,13.08,60.92,5,0
World,No_country,No_state,431036,13.25,60.92,5,0
World,No_country,No_state,431037,13.42,60.92,5,0
World,No_country,No_state,431038,13.58,60.92,5,0
World,No_country,No_state,431039,13.75,60.92,6,0
World,No_country,No_state,431040,13.92,60.92,7,0
World,No_country,No_state,431041,14.08,60.92,7,0
World,No_country,No_state,431042,14.25,60.92,7,0
World,No_country,No_state,431043,14.42,60.92,8,0
World,No_country,No_state,431044,14.58,60.92,9,0
World,No_country,No_state,431045,14.75,60.92,10,0
World,No_country,No_state,431046,14.92,60.92,9,0
World,No_country,No_state,431047,15.08,60.92,9,0
World,No_country,No_state,431048,15.25,60.92,9,0
World,No_country,No_state,431049,15.42,60.92,8,0
World,No_country,No_state,431050,15.58,60.92,9,0
World,No_country,No_state,431051,15.75,60.92,9,0
World,No_country,No_state,431052,15.92,60.92,7,0
World,No_country,No_state,431053,16.08,60.92,7,0
World,No_country,No_state,431054,16.25,60.92,8,0
World,No_country,No_state,431055,16.42,60.92,9,0
World,No_country,No_state,431056,16.58,60.92,9,0
World,No_country,No_state,431057,16.75,60.92,10,0
World,No_country,No_state,431058,16.92,60.92,10,0
World,No_country,No_state,431059,17.08,60.92,10,0
World,No_country,No_state,431060,17.25,60.92,10,0
World,No_country,No_state,431061,21.25,60.92,9,0
World,No_country,No_state,431062,21.42,60.92,10,0
World,No_country,No_state,431063,21.58,60.92,10,0
World,No_country,No_state,431064,21.75,60.92,10,0
World,No_country,No_state,431065,21.92,60.92,10,0
World,No_country,No_state,431066,22.08,60.92,10,0
World,No_country,No_state,431067,22.25,60.92,10,0
World,No_country,No_state,431068,22.42,60.92,10,0
World,No_country,No_state,431069,22.58,60.92,10,0
World,No_country,No_state,431070,22.75,60.92,10,0
World,No_country,No_state,431071,22.92,60.92,10,0
World,No_country,No_state,431072,23.08,60.92,10,0
World,No_country,No_state,431073,23.25,60.92,9,0
World,No_country,No_state,431074,23.42,60.92,9,0
World,No_country,No_state,431075,23.58,60.92,9,0
World,No_country,No_state,431076,23.75,60.92,9,0
World,No_country,No_state,431077,23.92,60.92,9,0
World,No_country,No_state,431078,24.08,60.92,10,0
World,No_country,No_state,431079,24.25,60.92,10,0
World,No_country,No_state,431080,24.42,60.92,10,0
World,No_country,No_state,431081,24.58,60.92,10,0
World,No_country,No_state,431082,24.75,60.92,10,0
World,No_country,No_state,431083,24.92,60.92,10,0
World,No_country,No_state,431084,25.08,60.92,10,0
World,No_country,No_state,431085,25.25,60.92,10,0
World,No_country,No_state,431086,25.42,60.92,10,0
World,No_country,No_state,431087,25.58,60.92,10,0
World,No_country,No_state,431088,25.75,60.92,10,0
World,No_country,No_state,431089,25.92,60.92,10,0
World,No_country,No_state,431090,26.08,60.92,10,0
World,No_country,No_state,431091,26.25,60.92,10,0
World,No_country,No_state,431092,26.42,60.92,11,0
World,No_country,No_state,431093,26.58,60.92,11,0
World,No_country,No_state,431094,26.75,60.92,11,0
World,No_country,No_state,431095,26.92,60.92,11,0
World,No_country,No_state,431096,27.08,60.92,11,0
World,No_country,No_state,431097,27.25,60.92,11,0
World,No_country,No_state,431098,27.42,60.92,11,0
World,No_country,No_state,431099,27.58,60.92,11,0
World,No_country,No_state,431100,27.75,60.92,11,0
World,No_country,No_state,431101,27.92,60.92,11,0
World,No_country,No_state,431102,28.08,60.92,11,0
World,No_country,No_state,431103,28.25,60.92,11,0
World,No_country,No_state,431104,28.42,60.92,11,0
World,No_country,No_state,431105,28.58,60.92,12,0
World,No_country,No_state,431106,28.75,60.92,12,0
World,No_country,No_state,431107,28.92,60.92,12,0
World,No_country,No_state,431108,29.08,60.92,12,0
World,No_country,No_state,431109,29.25,60.92,12,0
World,No_country,No_state,431110,29.42,60.92,12,0
World,No_country,No_state,431111,29.58,60.92,12,0
World,No_country,No_state,431112,29.75,60.92,12,0
World,No_country,No_state,431113,29.92,60.92,11,0
World,No_country,No_state,431114,30.08,60.92,11,0
World,No_country,No_state,431115,30.25,60.92,11,0
World,No_country,No_state,431116,30.42,60.92,11,0
World,No_country,No_state,431117,30.58,60.92,11,0
World,No_country,No_state,431118,30.75,60.92,11,0
World,No_country,No_state,431119,30.92,60.92,11,0
World,No_country,No_state,431120,31.08,60.92,11,0
World,No_country,No_state,431121,31.25,60.92,11,0
World,No_country,No_state,431122,31.42,60.92,10,0
World,No_country,No_state,431123,31.58,60.92,10,0
World,No_country,No_state,431124,31.75,60.92,10,0
World,No_country,No_state,431125,31.92,60.92,10,0
World,No_country,No_state,431126,32.08,60.92,10,0
World,No_country,No_state,431127,32.25,60.92,10,0
World,No_country,No_state,431128,32.42,60.92,10,0
World,No_country,No_state,431129,32.58,60.92,10,0
World,No_country,No_state,431130,32.75,60.92,10,0
World,No_country,No_state,431131,32.92,60.92,10,0
World,No_country,No_state,431132,33.08,60.92,10,0
World,No_country,No_state,431133,33.25,60.92,10,0
World,No_country,No_state,431134,33.42,60.92,9,0
World,No_country,No_state,431135,33.58,60.92,9,0
World,No_country,No_state,431136,33.75,60.92,10,0
World,No_country,No_state,431137,33.92,60.92,10,0
World,No_country,No_state,432433,4.75,61.08,1,0
World,No_country,No_state,432434,4.92,61.08,0,0
World,No_country,No_state,432435,5.08,61.08,0,0
World,No_country,No_state,432436,5.25,61.08,0,0
World,No_country,No_state,432437,5.42,61.08,0,0
World,No_country,No_state,432438,5.58,61.08,0,0
World,No_country,No_state,432439,5.75,61.08,0,0
World,No_country,No_state,432440,5.92,61.08,0,0
World,No_country,No_state,432441,6.08,61.08,0,0
World,No_country,No_state,432442,6.25,61.08,0,0
World,No_country,No_state,432443,6.42,61.08,0,0
World,No_country,No_state,432444,6.58,61.08,0,0
World,No_country,No_state,432445,6.75,61.08,0,0
World,No_country,No_state,432446,6.92,61.08,0,0
World,No_country,No_state,432447,7.08,61.08,0,0
World,No_country,No_state,432448,7.25,61.08,0,0
World,No_country,No_state,432449,7.42,61.08,0,0
World,No_country,No_state,432450,7.58,61.08,0,0
World,No_country,No_state,432451,7.75,61.08,0,0
World,No_country,No_state,432452,7.92,61.08,0,0
World,No_country,No_state,432453,8.08,61.08,0,0
World,No_country,No_state,432454,8.25,61.08,0,0
World,No_country,No_state,432455,8.42,61.08,0,0
World,No_country,No_state,432456,8.58,61.08,1,0
World,No_country,No_state,432457,8.75,61.08,1,0
World,No_country,No_state,432458,8.92,61.08,3,0
World,No_country,No_state,432459,9.08,61.08,4,0
World,No_country,No_state,432460,9.25,61.08,1,0
World,No_country,No_state,432461,9.42,61.08,1,0
World,No_country,No_state,432462,9.58,61.08,1,0
World,No_country,No_state,432463,9.75,61.08,1,0
World,No_country,No_state,432464,9.92,61.08,2,0
World,No_country,No_state,432465,10.08,61.08,2,0
World,No_country,No_state,432466,10.25,61.08,4,0
World,No_country,No_state,432467,10.42,61.08,7,0
World,No_country,No_state,432468,10.58,61.08,5,0
World,No_country,No_state,432469,10.75,61.08,4,0
World,No_country,No_state,432470,10.92,61.08,3,0
World,No_country,No_state,432471,11.08,61.08,3,0
World,No_country,No_state,432472,11.25,61.08,4,0
World,No_country,No_state,432473,11.42,61.08,6,0
World,No_country,No_state,432474,11.58,61.08,5,0
World,No_country,No_state,432475,11.75,61.08,4,0
World,No_country,No_state,432476,11.92,61.08,4,0
World,No_country,No_state,432477,12.08,61.08,4,0
World,No_country,No_state,432478,12.25,61.08,4,0
World,No_country,No_state,432479,12.42,61.08,5,0
World,No_country,No_state,432480,12.58,61.08,5,0
World,No_country,No_state,432481,12.75,61.08,5,0
World,No_country,No_state,432482,12.92,61.08,4,0
World,No_country,No_state,432483,13.08,61.08,4,0
World,No_country,No_state,432484,13.25,61.08,4,0
World,No_country,No_state,432485,13.42,61.08,5,0
World,No_country,No_state,432486,13.58,61.08,6,0
World,No_country,No_state,432487,13.75,61.08,6,0
World,No_country,No_state,432488,13.92,61.08,6,0
World,No_country,No_state,432489,14.08,61.08,7,0
World,No_country,No_state,432490,14.25,61.08,7,0
World,No_country,No_state,432491,14.42,61.08,9,0
World,No_country,No_state,432492,14.58,61.08,9,0
World,No_country,No_state,432493,14.75,61.08,8,0
World,No_country,No_state,432494,14.92,61.08,8,0
World,No_country,No_state,432495,15.08,61.08,8,0
World,No_country,No_state,432496,15.25,61.08,8,0
World,No_country,No_state,432497,15.42,61.08,8,0
World,No_country,No_state,432498,15.58,61.08,8,0
World,No_country,No_state,432499,15.75,61.08,8,0
World,No_country,No_state,432500,15.92,61.08,7,0
World,No_country,No_state,432501,16.08,61.08,7,0
World,No_country,No_state,432502,16.25,61.08,8,0
World,No_country,No_state,432503,16.42,61.08,8,0
World,No_country,No_state,432504,16.58,61.08,8,0
World,No_country,No_state,432505,16.75,61.08,10,0
World,No_country,No_state,432506,16.92,61.08,10,0
World,No_country,No_state,432507,17.08,61.08,10,0
World,No_country,No_state,432508,21.42,61.08,10,0
World,No_country,No_state,432509,21.58,61.08,9,0
World,No_country,No_state,432510,21.75,61.08,9,0
World,No_country,No_state,432511,21.92,61.08,10,0
World,No_country,No_state,432512,22.08,61.08,10,0
World,No_country,No_state,432513,22.25,61.08,10,0
World,No_country,No_state,432514,22.42,61.08,9,0
World,No_country,No_state,432515,22.58,61.08,9,0
World,No_country,No_state,432516,22.75,61.08,9,0
World,No_country,No_state,432517,22.92,61.08,9,0
World,No_country,No_state,432518,23.08,61.08,9,0
World,No_country,No_state,432519,23.25,61.08,9,0
World,No_country,No_state,432520,23.42,61.08,9,0
World,No_country,No_state,432521,23.58,61.08,10,0
World,No_country,No_state,432522,23.75,61.08,10,0
World,No_country,No_state,432523,23.92,61.08,10,0
World,No_country,No_state,432524,24.08,61.08,10,0
World,No_country,No_state,432525,24.25,61.08,10,0
World,No_country,No_state,432526,24.42,61.08,10,0
World,No_country,No_state,432527,24.58,61.08,10,0
World,No_country,No_state,432528,24.75,61.08,10,0
World,No_country,No_state,432529,24.92,61.08,9,0
World,No_country,No_state,432530,25.08,61.08,9,0
World,No_country,No_state,432531,25.25,61.08,9,0
World,No_country,No_state,432532,25.42,61.08,10,0
World,No_country,No_state,432533,25.58,61.08,10,0
World,No_country,No_state,432534,25.75,61.08,10,0
World,No_country,No_state,432535,25.92,61.08,10,0
World,No_country,No_state,432536,26.08,61.08,10,0
World,No_country,No_state,432537,26.25,61.08,10,0
World,No_country,No_state,432538,26.42,61.08,11,0
World,No_country,No_state,432539,26.58,61.08,10,0
World,No_country,No_state,432540,26.75,61.08,10,0
World,No_country,No_state,432541,26.92,61.08,10,0
World,No_country,No_state,432542,27.08,61.08,10,0
World,No_country,No_state,432543,27.25,61.08,10,0
World,No_country,No_state,432544,27.42,61.08,10,0
World,No_country,No_state,432545,27.58,61.08,11,0
World,No_country,No_state,432546,27.75,61.08,11,0
World,No_country,No_state,432547,27.92,61.08,11,0
World,No_country,No_state,432548,28.08,61.08,11,0
World,No_country,No_state,432549,28.25,61.08,11,0
World,No_country,No_state,432550,28.42,61.08,11,0
World,No_country,No_state,432551,28.58,61.08,11,0
World,No_country,No_state,432552,28.75,61.08,11,0
World,No_country,No_state,432553,28.92,61.08,11,0
World,No_country,No_state,432554,29.08,61.08,11,0
World,No_country,No_state,432555,29.25,61.08,11,0
World,No_country,No_state,432556,29.42,61.08,11,0
World,No_country,No_state,432557,29.58,61.08,11,0
World,No_country,No_state,432558,29.75,61.08,11,0
World,No_country,No_state,432559,29.92,61.08,11,0
World,No_country,No_state,432560,30.08,61.08,11,0
World,No_country,No_state,432561,30.25,61.08,11,0
World,No_country,No_state,432562,30.42,61.08,11,0
World,No_country,No_state,432563,30.58,61.08,11,0
World,No_country,No_state,432564,30.75,61.08,10,0
World,No_country,No_state,432565,30.92,61.08,10,0
World,No_country,No_state,432566,31.08,61.08,10,0
World,No_country,No_state,432567,31.25,61.08,10,0
World,No_country,No_state,432568,31.42,61.08,10,0
World,No_country,No_state,432569,31.58,61.08,10,0
World,No_country,No_state,432570,31.75,61.08,10,0
World,No_country,No_state,432571,31.92,61.08,10,0
World,No_country,No_state,432572,32.08,61.08,10,0
World,No_country,No_state,432573,32.25,61.08,10,0
World,No_country,No_state,432574,32.42,61.08,10,0
World,No_country,No_state,432575,32.58,61.08,10,0
World,No_country,No_state,432576,32.75,61.08,10,0
World,No_country,No_state,432577,32.92,61.08,10,0
World,No_country,No_state,432578,33.08,61.08,10,0
World,No_country,No_state,432579,33.25,61.08,9,0
World,No_country,No_state,432580,33.42,61.08,9,0
World,No_country,No_state,432581,33.58,61.08,9,0
World,No_country,No_state,432582,33.75,61.08,9,0
World,No_country,No_state,432583,33.92,61.08,9,0
World,No_country,No_state,433885,5.08,61.25,0,0
World,No_country,No_state,433886,5.25,61.25,0,0
World,No_country,No_state,433887,5.42,61.25,0,0
World,No_country,No_state,433888,5.58,61.25,0,0
World,No_country,No_state,433889,5.75,61.25,0,0
World,No_country,No_state,433890,5.92,61.25,0,0
World,No_country,No_state,433891,6.08,61.25,0,0
World,No_country,No_state,433892,6.25,61.25,0,0
World,No_country,No_state,433893,6.42,61.25,0,0
World,No_country,No_state,433894,6.58,61.25,0,0
World,No_country,No_state,433895,6.75,61.25,0,0
World,No_country,No_state,433896,6.92,61.25,0,0
World,No_country,No_state,433897,7.08,61.25,1,0
World,No_country,No_state,433898,7.25,61.25,1,0
World,No_country,No_state,433899,7.42,61.25,0,0
World,No_country,No_state,433900,7.58,61.25,0,0
World,No_country,No_state,433901,7.75,61.25,0,0
World,No_country,No_state,433902,7.92,61.25,0,0
World,No_country,No_state,433903,8.08,61.25,0,0
World,No_country,No_state,433904,8.25,61.25,0,0
World,No_country,No_state,433905,8.42,61.25,0,0
World,No_country,No_state,433906,8.58,61.25,0,0
World,No_country,No_state,433907,8.75,61.25,0,0
World,No_country,No_state,433908,8.92,61.25,1,0
World,No_country,No_state,433909,9.08,61.25,1,0
World,No_country,No_state,433910,9.25,61.25,0,0
World,No_country,No_state,433911,9.42,61.25,0,0
World,No_country,No_state,433912,9.58,61.25,1,0
World,No_country,No_state,433913,9.75,61.25,1,0
World,No_country,No_state,433914,9.92,61.25,2,0
World,No_country,No_state,433915,10.08,61.25,3,0
World,No_country,No_state,433916,10.25,61.25,5,0
World,No_country,No_state,433917,10.42,61.25,4,0
World,No_country,No_state,433918,10.58,61.25,1,0
World,No_country,No_state,433919,10.75,61.25,2,0
World,No_country,No_state,433920,10.92,61.25,1,0
World,No_country,No_state,433921,11.08,61.25,2,0
World,No_country,No_state,433922,11.25,61.25,5,0
World,No_country,No_state,433923,11.42,61.25,6,0
World,No_country,No_state,433924,11.58,61.25,4,0
World,No_country,No_state,433925,11.75,61.25,4,0
World,No_country,No_state,433926,11.92,61.25,4,0
World,No_country,No_state,433927,12.08,61.25,3,0
World,No_country,No_state,433928,12.25,61.25,4,0
World,No_country,No_state,433929,12.42,61.25,4,0
World,No_country,No_state,433930,12.58,61.25,4,0
World,No_country,No_state,433931,12.75,61.25,4,0
World,No_country,No_state,433932,12.92,61.25,3,0
World,No_country,No_state,433933,13.08,61.25,4,0
World,No_country,No_state,433934,13.25,61.25,5,0
World,No_country,No_state,433935,13.42,61.25,5,0
World,No_country,No_state,433936,13.58,61.25,5,0
World,No_country,No_state,433937,13.75,61.25,6,0
World,No_country,No_state,433938,13.92,61.25,6,0
World,No_country,No_state,433939,14.08,61.25,6,0
World,No_country,No_state,433940,14.25,61.25,6,0
World,No_country,No_state,433941,14.42,61.25,6,0
World,No_country,No_state,433942,14.58,61.25,7,0
World,No_country,No_state,433943,14.75,61.25,7,0
World,No_country,No_state,433944,14.92,61.25,8,0
World,No_country,No_state,433945,15.08,61.25,8,0
World,No_country,No_state,433946,15.25,61.25,8,0
World,No_country,No_state,433947,15.42,61.25,8,0
World,No_country,No_state,433948,15.58,61.25,8,0
World,No_country,No_state,433949,15.75,61.25,8,0
World,No_country,No_state,433950,15.92,61.25,8,0
World,No_country,No_state,433951,16.08,61.25,8,0
World,No_country,No_state,433952,16.25,61.25,9,0
World,No_country,No_state,433953,16.42,61.25,10,0
World,No_country,No_state,433954,16.58,61.25,9,0
World,No_country,No_state,433955,16.75,61.25,10,0
World,No_country,No_state,433956,16.92,61.25,10,0
World,No_country,No_state,433957,17.08,61.25,10,0
World,No_country,No_state,433958,21.58,61.25,9,0
World,No_country,No_state,433959,21.75,61.25,9,0
World,No_country,No_state,433960,21.92,61.25,9,0
World,No_country,No_state,433961,22.08,61.25,9,0
World,No_country,No_state,433962,22.25,61.25,9,0
World,No_country,No_state,433963,22.42,61.25,9,0
World,No_country,No_state,433964,22.58,61.25,9,0
World,No_country,No_state,433965,22.75,61.25,9,0
World,No_country,No_state,433966,22.92,61.25,9,0
World,No_country,No_state,433967,23.08,61.25,9,0
World,No_country,No_state,433968,23.25,61.25,9,0
World,No_country,No_state,433969,23.42,61.25,10,0
World,No_country,No_state,433970,23.58,61.25,10,0
World,No_country,No_state,433971,23.75,61.25,10,0
World,No_country,No_state,433972,23.92,61.25,10,0
World,No_country,No_state,433973,24.08,61.25,10,0
World,No_country,No_state,433974,24.25,61.25,10,0
World,No_country,No_state,433975,24.42,61.25,10,0
World,No_country,No_state,433976,24.58,61.25,10,0
World,No_country,No_state,433977,24.75,61.25,10,0
World,No_country,No_state,433978,24.92,61.25,10,0
World,No_country,No_state,433979,25.08,61.25,9,0
World,No_country,No_state,433980,25.25,61.25,9,0
World,No_country,No_state,433981,25.42,61.25,10,0
World,No_country,No_state,433982,25.58,61.25,10,0
World,No_country,No_state,433983,25.75,61.25,10,0
World,No_country,No_state,433984,25.92,61.25,10,0
World,No_country,No_state,433985,26.08,61.25,10,0
World,No_country,No_state,433986,26.25,61.25,10,0
World,No_country,No_state,433987,26.42,61.25,10,0
World,No_country,No_state,433988,26.58,61.25,10,0
World,No_country,No_state,433989,26.75,61.25,10,0
World,No_country,No_state,433990,26.92,61.25,10,0
World,No_country,No_state,433991,27.08,61.25,10,0
World,No_country,No_state,433992,27.25,61.25,10,0
World,No_country,No_state,433993,27.42,61.25,11,0
World,No_country,No_state,433994,27.58,61.25,11,0
World,No_country,No_state,433995,27.75,61.25,11,0
World,No_country,No_state,433996,27.92,61.25,11,0
World,No_country,No_state,433997,28.08,61.25,11,0
World,No_country,No_state,433998,28.25,61.25,11,0
World,No_country,No_state,433999,28.42,61.25,11,0
World,No_country,No_state,434000,28.58,61.25,11,0
World,No_country,No_state,434001,28.75,61.25,11,0
World,No_country,No_state,434002,28.92,61.25,11,0
World,No_country,No_state,434003,29.08,61.25,11,0
World,No_country,No_state,434004,29.25,61.25,10,0
World,No_country,No_state,434005,29.42,61.25,11,0
World,No_country,No_state,434006,29.58,61.25,11,0
World,No_country,No_state,434007,29.75,61.25,11,0
World,No_country,No_state,434008,29.92,61.25,11,0
World,No_country,No_state,434009,30.08,61.25,11,0
World,No_country,No_state,434010,30.25,61.25,10,0
World,No_country,No_state,434011,30.42,61.25,10,0
World,No_country,No_state,434012,30.58,61.25,10,0
World,No_country,No_state,434013,30.75,61.25,10,0
World,No_country,No_state,434014,30.92,61.25,10,0
